user_id,transaction_id,product_id,price,quantity,timestamp
2334,536,160,260.99,6,2023-01-23 08:00:00
4288,537,143,476.97,1,2023-01-23 09:00:00
1000,538,122,216.38,7,2023-01-23 10:00:00
3156,539,101,130.58,3,2023-01-23 11:00:00
1950,540,149,317.67,3,2023-01-23 12:00:00
1542,541,108,193.78,1,2023-01-23 13:00:00
3935,542,155,327.35,3,2023-01-23 14:00:00
1881,543,111,240.89,8,2023-01-23 15:00:00
2074,544,184,85.76,9,2023-01-23 16:00:00
4093,545,107,138.76,4,2023-01-23 17:00:00
4533,546,117,98.28,3,2023-01-23 18:00:00
1131,547,114,16.65,6,2023-01-23 19:00:00
3762,548,129,151.88,8,2023-01-23 20:00:00
3225,549,152,250.22,5,2023-01-23 21:00:00
4612,550,129,140.21,5,2023-01-23 22:00:00
1985,551,152,351.41,4,2023-01-23 23:00:00
3060,552,150,26.91,4,2023-01-24 00:00:00
4716,553,154,396.48,9,2023-01-24 01:00:00
4400,554,185,167.35,1,2023-01-24 02:00:00
1002,555,156,383.6,8,2023-01-24 03:00:00
2080,556,116,76.36,8,2023-01-24 04:00:00
1791,557,133,323.79,2,2023-01-24 05:00:00
1570,558,176,379.94,1,2023-01-24 06:00:00
4582,559,112,273.56,1,2023-01-24 07:00:00
2305,560,167,211.03,2,2023-01-24 08:00:00
3817,561,197,121.41,5,2023-01-24 09:00:00
2511,562,113,165.75,5,2023-01-24 10:00:00
1623,563,130,114.28,3,2023-01-24 11:00:00
2345,564,186,343.43,5,2023-01-24 12:00:00
1015,565,122,377.88,6,2023-01-24 13:00:00
4161,566,151,460.03,7,2023-01-24 14:00:00
3238,567,181,494.86,7,2023-01-24 15:00:00
3649,568,122,118.04,3,2023-01-24 16:00:00
2404,569,153,37.25,8,2023-01-24 17:00:00
2566,570,195,103.16,3,2023-01-24 18:00:00
4301,571,175,192.5,4,2023-01-24 19:00:00
4844,572,176,18.81,3,2023-01-24 20:00:00
3505,573,138,359.62,8,2023-01-24 21:00:00
3326,574,107,475.14,6,2023-01-24 22:00:00
1694,575,138,13.94,5,2023-01-24 23:00:00
3924,576,138,380.55,7,2023-01-25 00:00:00
1227,577,102,209.43,3,2023-01-25 01:00:00
1584,578,174,176.03,2,2023-01-25 02:00:00
3406,579,114,400.75,3,2023-01-25 03:00:00
4212,580,145,5.16,1,2023-01-25 04:00:00
1785,581,133,229.6,7,2023-01-25 05:00:00
4353,582,147,148.92,9,2023-01-25 06:00:00
4944,583,193,173.98,9,2023-01-25 07:00:00
4569,584,145,233.36,8,2023-01-25 08:00:00
1086,585,145,472.91,4,2023-01-25 09:00:00
2881,586,193,188.56,9,2023-01-25 10:00:00
2897,587,178,237.85,5,2023-01-25 11:00:00
2431,588,162,26.85,4,2023-01-25 12:00:00
3965,589,147,316.72,1,2023-01-25 13:00:00
4105,590,198,176.39,6,2023-01-25 14:00:00
4447,591,139,480.46,9,2023-01-25 15:00:00
2011,592,190,222.04,3,2023-01-25 16:00:00
2994,593,102,326.6,3,2023-01-25 17:00:00
2599,594,134,494.44,4,2023-01-25 18:00:00
2653,595,139,65.23,6,2023-01-25 19:00:00
1522,596,100,284.37,1,2023-01-25 20:00:00
2713,597,115,10.69,1,2023-01-25 21:00:00
4799,598,147,405.59,1,2023-01-25 22:00:00
4981,599,157,323.93,6,2023-01-25 23:00:00
2175,600,144,383.51,7,2023-01-26 00:00:00
3101,601,139,39.14,4,2023-01-26 01:00:00
4671,602,187,150.1,3,2023-01-26 02:00:00
2832,603,100,316.17,4,2023-01-26 03:00:00
1386,604,140,479.17,6,2023-01-26 04:00:00
4868,605,159,319.09,1,2023-01-26 05:00:00
3982,606,121,471.49,9,2023-01-26 06:00:00
3226,607,193,20.79,2,2023-01-26 07:00:00
4352,608,124,421.87,4,2023-01-26 08:00:00
2926,609,116,166.08,9,2023-01-26 09:00:00
4530,610,139,477.03,1,2023-01-26 10:00:00
3057,611,148,269.76,8,2023-01-26 11:00:00
3562,612,141,451.9,9,2023-01-26 12:00:00
4842,613,131,134.41,4,2023-01-26 13:00:00
1621,614,132,459.88,5,2023-01-26 14:00:00
2697,615,178,5.12,5,2023-01-26 15:00:00
3887,616,144,96.1,7,2023-01-26 16:00:00
4693,617,121,56.58,8,2023-01-26 17:00:00
4505,618,194,382.14,7,2023-01-26 18:00:00
2994,619,162,274.61,5,2023-01-26 19:00:00
1570,620,137,196.87,2,2023-01-26 20:00:00
1832,621,148,361.5,4,2023-01-26 21:00:00
4800,622,106,111.6,9,2023-01-26 22:00:00
3569,623,113,357.8,4,2023-01-26 23:00:00
4149,624,102,459.01,1,2023-01-27 00:00:00
2937,625,186,135.58,3,2023-01-27 01:00:00
4908,626,149,194.43,5,2023-01-27 02:00:00
2202,627,111,56.6,9,2023-01-27 03:00:00
2132,628,107,30.6,3,2023-01-27 04:00:00
4275,629,172,38.5,5,2023-01-27 05:00:00
4160,630,156,463.92,1,2023-01-27 06:00:00
4839,631,100,22.19,3,2023-01-27 07:00:00
1539,632,100,497.47,7,2023-01-27 08:00:00
1950,633,108,353.53,1,2023-01-27 09:00:00
2173,634,185,189.23,5,2023-01-27 10:00:00
4473,635,177,455.12,5,2023-01-27 11:00:00
2912,636,146,56.5,9,2023-01-27 12:00:00
1702,637,125,5.49,5,2023-01-27 13:00:00
1000,638,139,146.63,3,2023-01-27 14:00:00
3387,639,171,223.0,1,2023-01-27 15:00:00
3597,640,125,384.96,3,2023-01-27 16:00:00
4153,641,120,452.49,8,2023-01-27 17:00:00
1378,642,185,288.4,8,2023-01-27 18:00:00
1200,643,197,257.98,1,2023-01-27 19:00:00
2903,644,150,14.63,5,2023-01-27 20:00:00
1403,645,127,426.11,7,2023-01-27 21:00:00
4291,646,167,117.52,2,2023-01-27 22:00:00
2121,647,100,358.45,8,2023-01-27 23:00:00
3611,648,155,7.42,5,2023-01-28 00:00:00
1360,649,122,229.5,7,2023-01-28 01:00:00
4156,650,109,141.37,4,2023-01-28 02:00:00
3498,651,151,141.56,2,2023-01-28 03:00:00
2271,652,149,57.15,1,2023-01-28 04:00:00
2241,653,174,434.79,2,2023-01-28 05:00:00
4072,654,146,405.38,9,2023-01-28 06:00:00
4312,655,110,384.0,2,2023-01-28 07:00:00
2935,656,145,299.25,4,2023-01-28 08:00:00
3589,657,126,107.86,3,2023-01-28 09:00:00
4289,658,160,66.99,9,2023-01-28 10:00:00
4026,659,196,45.74,1,2023-01-28 11:00:00
3526,660,191,26.19,6,2023-01-28 12:00:00
3900,661,178,360.2,8,2023-01-28 13:00:00
1794,662,181,318.03,9,2023-01-28 14:00:00
4978,663,132,193.55,8,2023-01-28 15:00:00
1515,664,126,235.6,3,2023-01-28 16:00:00
4103,665,171,415.5,8,2023-01-28 17:00:00
3267,666,133,257.0,8,2023-01-28 18:00:00
3935,667,165,352.55,4,2023-01-28 19:00:00
3752,668,164,421.34,6,2023-01-28 20:00:00
1367,669,129,286.24,2,2023-01-28 21:00:00
2417,670,138,181.47,6,2023-01-28 22:00:00
3084,671,145,87.57,5,2023-01-28 23:00:00
1539,672,122,265.22,5,2023-01-29 00:00:00
3083,673,148,254.17,3,2023-01-29 01:00:00
1995,674,187,153.35,4,2023-01-29 02:00:00
1929,675,171,44.75,6,2023-01-29 03:00:00
2057,676,122,124.56,4,2023-01-29 04:00:00
4791,677,178,362.83,8,2023-01-29 05:00:00
4097,678,116,364.74,7,2023-01-29 06:00:00
1930,679,180,397.9,8,2023-01-29 07:00:00
4065,680,168,346.86,5,2023-01-29 08:00:00
3819,681,151,297.52,1,2023-01-29 09:00:00
3365,682,108,271.94,7,2023-01-29 10:00:00
1764,683,187,237.19,3,2023-01-29 11:00:00
2331,684,145,99.99,1,2023-01-29 12:00:00
4918,685,180,148.18,2,2023-01-29 13:00:00
2079,686,114,354.84,1,2023-01-29 14:00:00
4121,687,143,442.5,3,2023-01-29 15:00:00
2393,688,169,5.27,6,2023-01-29 16:00:00
3271,689,120,360.46,5,2023-01-29 17:00:00
3530,690,124,483.03,8,2023-01-29 18:00:00
4946,691,121,468.24,1,2023-01-29 19:00:00
4399,692,164,450.98,1,2023-01-29 20:00:00
2427,693,155,373.58,5,2023-01-29 21:00:00
2423,694,146,277.2,8,2023-01-29 22:00:00
1450,695,189,215.7,9,2023-01-29 23:00:00
3105,696,189,9.7,2,2023-01-30 00:00:00
2331,697,155,416.31,8,2023-01-30 01:00:00
2433,698,186,120.33,2,2023-01-30 02:00:00
4418,699,126,251.68,8,2023-01-30 03:00:00
4955,700,120,267.13,1,2023-01-30 04:00:00
3931,701,191,41.98,5,2023-01-30 05:00:00
1444,702,185,222.55,3,2023-01-30 06:00:00
2702,703,156,209.84,9,2023-01-30 07:00:00
1988,704,127,29.4,7,2023-01-30 08:00:00
1265,705,159,438.69,4,2023-01-30 09:00:00
3352,706,192,464.17,3,2023-01-30 10:00:00
2433,707,177,170.56,4,2023-01-30 11:00:00
2554,708,152,407.93,8,2023-01-30 12:00:00
1422,709,141,479.75,1,2023-01-30 13:00:00
2044,710,124,135.68,5,2023-01-30 14:00:00
3807,711,135,41.62,9,2023-01-30 15:00:00
1421,712,103,95.46,3,2023-01-30 16:00:00
3919,713,157,252.97,3,2023-01-30 17:00:00
4752,714,190,95.77,6,2023-01-30 18:00:00
3936,715,110,212.01,8,2023-01-30 19:00:00
2237,716,112,431.02,3,2023-01-30 20:00:00
3448,717,116,316.19,2,2023-01-30 21:00:00
4923,718,176,173.71,1,2023-01-30 22:00:00
1221,719,128,494.33,7,2023-01-30 23:00:00
2055,720,153,378.86,1,2023-01-31 00:00:00
1007,721,195,93.32,1,2023-01-31 01:00:00
2323,722,167,47.91,1,2023-01-31 02:00:00
1466,723,185,145.96,3,2023-01-31 03:00:00
4034,724,146,409.66,4,2023-01-31 04:00:00
1714,725,156,419.37,2,2023-01-31 05:00:00
1371,726,149,52.28,7,2023-01-31 06:00:00
2532,727,162,267.23,8,2023-01-31 07:00:00
2119,728,155,276.57,4,2023-01-31 08:00:00
1774,729,175,106.24,8,2023-01-31 09:00:00
3809,730,197,362.32,6,2023-01-31 10:00:00
2994,731,189,53.04,8,2023-01-31 11:00:00
3019,732,180,375.83,2,2023-01-31 12:00:00
2879,733,141,471.33,6,2023-01-31 13:00:00
4081,734,177,304.53,9,2023-01-31 14:00:00
3305,735,182,254.35,6,2023-01-31 15:00:00
3530,736,184,351.87,7,2023-01-31 16:00:00
1551,737,101,87.23,3,2023-01-31 17:00:00
3240,738,136,215.36,4,2023-01-31 18:00:00
3889,739,199,233.06,7,2023-01-31 19:00:00
4833,740,123,404.44,8,2023-01-31 20:00:00
3703,741,169,410.52,8,2023-01-31 21:00:00
3877,742,146,289.53,4,2023-01-31 22:00:00
1552,743,147,163.22,4,2023-01-31 23:00:00
4215,744,176,372.92,6,2023-02-01 00:00:00
3168,745,196,221.61,4,2023-02-01 01:00:00
1735,746,193,292.31,3,2023-02-01 02:00:00
1744,747,167,470.77,9,2023-02-01 03:00:00
2987,748,179,107.11,7,2023-02-01 04:00:00
2132,749,117,198.98,1,2023-02-01 05:00:00
4370,750,145,394.92,3,2023-02-01 06:00:00
2501,751,181,236.19,5,2023-02-01 07:00:00
4006,752,128,204.86,4,2023-02-01 08:00:00
1620,753,113,114.71,6,2023-02-01 09:00:00
3150,754,197,176.95,9,2023-02-01 10:00:00
1505,755,118,47.8,4,2023-02-01 11:00:00
1867,756,195,25.59,9,2023-02-01 12:00:00
2257,757,198,171.43,9,2023-02-01 13:00:00
3722,758,173,273.86,8,2023-02-01 14:00:00
4843,759,104,84.82,8,2023-02-01 15:00:00
1147,760,190,210.79,5,2023-02-01 16:00:00
3122,761,138,326.2,3,2023-02-01 17:00:00
4538,762,139,131.27,9,2023-02-01 18:00:00
3206,763,186,454.53,7,2023-02-01 19:00:00
2640,764,173,295.17,8,2023-02-01 20:00:00
3371,765,143,334.46,7,2023-02-01 21:00:00
2344,766,182,216.7,8,2023-02-01 22:00:00
3595,767,177,236.15,8,2023-02-01 23:00:00
2631,768,195,215.51,9,2023-02-02 00:00:00
2088,769,127,169.23,3,2023-02-02 01:00:00
3679,770,184,323.62,4,2023-02-02 02:00:00
3248,771,124,471.57,4,2023-02-02 03:00:00
3211,772,182,262.1,3,2023-02-02 04:00:00
2622,773,101,154.01,1,2023-02-02 05:00:00
3573,774,177,193.49,7,2023-02-02 06:00:00
4016,775,148,273.89,4,2023-02-02 07:00:00
3672,776,178,82.25,8,2023-02-02 08:00:00
2166,777,124,243.79,3,2023-02-02 09:00:00
3416,778,160,209.08,2,2023-02-02 10:00:00
4512,779,183,459.51,9,2023-02-02 11:00:00
4803,780,119,376.5,4,2023-02-02 12:00:00
2515,781,166,19.13,9,2023-02-02 13:00:00
1591,782,184,83.25,1,2023-02-02 14:00:00
2400,783,187,328.61,1,2023-02-02 15:00:00
2310,784,113,436.92,8,2023-02-02 16:00:00
4676,785,141,396.13,4,2023-02-02 17:00:00
4696,786,158,179.55,9,2023-02-02 18:00:00
2168,787,105,273.21,2,2023-02-02 19:00:00
1056,788,103,191.74,8,2023-02-02 20:00:00
3566,789,156,251.52,6,2023-02-02 21:00:00
3867,790,192,173.8,1,2023-02-02 22:00:00
4682,791,129,204.88,1,2023-02-02 23:00:00
3835,792,107,108.98,7,2023-02-03 00:00:00
1053,793,102,384.95,8,2023-02-03 01:00:00
2793,794,173,219.08,1,2023-02-03 02:00:00
3053,795,181,349.81,8,2023-02-03 03:00:00
3562,796,193,195.34,6,2023-02-03 04:00:00
4798,797,116,166.14,7,2023-02-03 05:00:00
4045,798,131,494.65,1,2023-02-03 06:00:00
2246,799,155,91.73,5,2023-02-03 07:00:00
2428,800,152,139.99,1,2023-02-03 08:00:00
4287,801,156,9.74,7,2023-02-03 09:00:00
4797,802,118,322.2,9,2023-02-03 10:00:00
3706,803,138,61.89,2,2023-02-03 11:00:00
4143,804,189,404.54,7,2023-02-03 12:00:00
4313,805,108,146.48,6,2023-02-03 13:00:00
1535,806,180,264.42,3,2023-02-03 14:00:00
4681,807,133,137.88,6,2023-02-03 15:00:00
2509,808,132,448.06,3,2023-02-03 16:00:00
4426,809,105,341.05,3,2023-02-03 17:00:00
2499,810,122,471.69,3,2023-02-03 18:00:00
2376,811,177,24.18,1,2023-02-03 19:00:00
2773,812,182,197.98,4,2023-02-03 20:00:00
1050,813,184,339.25,7,2023-02-03 21:00:00
4647,814,170,11.54,2,2023-02-03 22:00:00
1816,815,116,144.04,8,2023-02-03 23:00:00
3537,816,110,453.83,7,2023-02-04 00:00:00
2137,817,197,271.91,2,2023-02-04 01:00:00
4243,818,140,119.03,1,2023-02-04 02:00:00
2964,819,198,178.94,4,2023-02-04 03:00:00
2948,820,138,346.57,3,2023-02-04 04:00:00
2910,821,169,137.37,9,2023-02-04 05:00:00
4610,822,143,321.17,8,2023-02-04 06:00:00
1954,823,178,315.12,6,2023-02-04 07:00:00
2542,824,175,84.87,1,2023-02-04 08:00:00
2911,825,133,19.33,7,2023-02-04 09:00:00
2793,826,118,57.19,1,2023-02-04 10:00:00
4531,827,132,155.2,6,2023-02-04 11:00:00
1109,828,113,262.05,6,2023-02-04 12:00:00
2190,829,140,71.49,4,2023-02-04 13:00:00
2698,830,148,205.5,8,2023-02-04 14:00:00
1768,831,134,138.16,8,2023-02-04 15:00:00
1347,832,182,40.83,7,2023-02-04 16:00:00
1761,833,153,480.83,5,2023-02-04 17:00:00
3772,834,176,28.56,4,2023-02-04 18:00:00
3616,835,109,198.73,5,2023-02-04 19:00:00
4199,836,101,290.46,1,2023-02-04 20:00:00
4392,837,102,120.66,4,2023-02-04 21:00:00
1755,838,157,33.88,1,2023-02-04 22:00:00
4495,839,111,5.26,4,2023-02-04 23:00:00
3604,840,103,342.12,7,2023-02-05 00:00:00
2343,841,169,345.57,2,2023-02-05 01:00:00
2416,842,134,361.3,5,2023-02-05 02:00:00
1953,843,131,405.51,1,2023-02-05 03:00:00
2012,844,151,70.2,9,2023-02-05 04:00:00
3479,845,112,263.14,2,2023-02-05 05:00:00
1565,846,135,475.61,3,2023-02-05 06:00:00
2805,847,114,136.98,2,2023-02-05 07:00:00
4081,848,120,356.4,6,2023-02-05 08:00:00
3065,849,104,84.55,8,2023-02-05 09:00:00
1538,850,155,103.46,7,2023-02-05 10:00:00
1154,851,124,54.28,3,2023-02-05 11:00:00
3165,852,120,124.18,4,2023-02-05 12:00:00
2438,853,192,385.16,2,2023-02-05 13:00:00
3728,854,120,68.9,3,2023-02-05 14:00:00
2738,855,164,118.14,5,2023-02-05 15:00:00
3746,856,171,408.07,4,2023-02-05 16:00:00
1886,857,115,254.67,2,2023-02-05 17:00:00
4179,858,189,133.49,6,2023-02-05 18:00:00
1227,859,145,6.62,3,2023-02-05 19:00:00
4572,860,140,214.97,2,2023-02-05 20:00:00
4967,861,176,22.41,8,2023-02-05 21:00:00
3856,862,188,114.53,5,2023-02-05 22:00:00
4907,863,134,41.39,3,2023-02-05 23:00:00
4606,864,101,35.16,5,2023-02-06 00:00:00
3061,865,126,252.54,7,2023-02-06 01:00:00
4297,866,195,157.15,1,2023-02-06 02:00:00
2151,867,131,254.86,5,2023-02-06 03:00:00
1830,868,176,45.98,2,2023-02-06 04:00:00
1839,869,158,196.41,7,2023-02-06 05:00:00
2753,870,122,96.56,4,2023-02-06 06:00:00
2276,871,165,314.58,2,2023-02-06 07:00:00
1741,872,123,430.03,6,2023-02-06 08:00:00
3416,873,163,398.25,4,2023-02-06 09:00:00
2393,874,149,292.53,4,2023-02-06 10:00:00
3580,875,192,248.96,5,2023-02-06 11:00:00
2852,876,148,450.95,3,2023-02-06 12:00:00
3510,877,188,61.05,9,2023-02-06 13:00:00
1015,878,165,299.72,9,2023-02-06 14:00:00
4516,879,137,5.46,1,2023-02-06 15:00:00
4243,880,125,253.41,9,2023-02-06 16:00:00
1993,881,114,214.38,9,2023-02-06 17:00:00
4010,882,150,344.01,1,2023-02-06 18:00:00
2477,883,100,483.24,6,2023-02-06 19:00:00
4338,884,101,101.76,2,2023-02-06 20:00:00
2902,885,168,299.41,7,2023-02-06 21:00:00
1981,886,124,345.23,8,2023-02-06 22:00:00
3816,887,143,96.03,6,2023-02-06 23:00:00
1828,888,113,499.42,3,2023-02-07 00:00:00
1344,889,186,444.97,8,2023-02-07 01:00:00
2797,890,150,165.99,1,2023-02-07 02:00:00
3197,891,109,177.68,3,2023-02-07 03:00:00
2217,892,143,233.15,6,2023-02-07 04:00:00
3058,893,182,170.3,2,2023-02-07 05:00:00
2712,894,132,37.34,9,2023-02-07 06:00:00
4105,895,122,91.94,2,2023-02-07 07:00:00
2668,896,120,324.19,8,2023-02-07 08:00:00
2724,897,149,164.28,3,2023-02-07 09:00:00
1646,898,193,322.09,2,2023-02-07 10:00:00
4489,899,169,218.7,3,2023-02-07 11:00:00
3560,900,162,39.75,9,2023-02-07 12:00:00
3167,901,174,240.89,7,2023-02-07 13:00:00
1109,902,168,219.92,4,2023-02-07 14:00:00
2808,903,130,37.49,7,2023-02-07 15:00:00
1820,904,113,134.11,6,2023-02-07 16:00:00
2710,905,108,26.55,1,2023-02-07 17:00:00
2369,906,110,83.21,5,2023-02-07 18:00:00
1105,907,189,309.71,7,2023-02-07 19:00:00
3405,908,111,491.32,7,2023-02-07 20:00:00
4442,909,173,440.73,4,2023-02-07 21:00:00
2306,910,125,404.58,9,2023-02-07 22:00:00
2185,911,130,481.54,5,2023-02-07 23:00:00
1743,912,145,420.21,6,2023-02-08 00:00:00
1500,913,174,418.62,9,2023-02-08 01:00:00
1607,914,183,295.21,1,2023-02-08 02:00:00
3799,915,160,246.84,5,2023-02-08 03:00:00
4769,916,192,72.05,2,2023-02-08 04:00:00
4014,917,149,400.01,8,2023-02-08 05:00:00
4581,918,102,128.03,7,2023-02-08 06:00:00
3389,919,144,77.22,9,2023-02-08 07:00:00
4285,920,167,162.42,9,2023-02-08 08:00:00
3856,921,183,45.74,1,2023-02-08 09:00:00
4151,922,136,198.81,1,2023-02-08 10:00:00
1714,923,150,91.93,1,2023-02-08 11:00:00
1991,924,141,138.37,9,2023-02-08 12:00:00
3099,925,125,310.66,2,2023-02-08 13:00:00
3214,926,112,486.68,5,2023-02-08 14:00:00
2185,927,122,318.32,2,2023-02-08 15:00:00
4865,928,166,79.09,8,2023-02-08 16:00:00
1069,929,122,88.84,7,2023-02-08 17:00:00
4227,930,179,396.19,3,2023-02-08 18:00:00
1911,931,150,409.77,3,2023-02-08 19:00:00
3374,932,158,123.38,6,2023-02-08 20:00:00
4418,933,108,418.84,1,2023-02-08 21:00:00
4067,934,154,252.32,5,2023-02-08 22:00:00
2118,935,171,331.2,4,2023-02-08 23:00:00
4452,936,176,361.68,8,2023-02-09 00:00:00
3796,937,149,383.9,6,2023-02-09 01:00:00
1923,938,128,179.12,6,2023-02-09 02:00:00
2331,939,166,250.23,3,2023-02-09 03:00:00
3943,940,158,236.73,9,2023-02-09 04:00:00
1095,941,155,494.76,7,2023-02-09 05:00:00
3333,942,116,328.61,1,2023-02-09 06:00:00
4885,943,169,417.15,4,2023-02-09 07:00:00
1678,944,122,255.79,9,2023-02-09 08:00:00
2883,945,180,335.19,6,2023-02-09 09:00:00
3490,946,143,355.15,1,2023-02-09 10:00:00
2441,947,139,491.21,2,2023-02-09 11:00:00
3742,948,135,122.55,8,2023-02-09 12:00:00
2419,949,184,54.95,3,2023-02-09 13:00:00
1668,950,192,407.26,9,2023-02-09 14:00:00
3720,951,104,54.59,1,2023-02-09 15:00:00
1630,952,192,225.55,5,2023-02-09 16:00:00
3513,953,168,222.5,2,2023-02-09 17:00:00
1483,954,127,419.72,3,2023-02-09 18:00:00
2931,955,156,26.93,5,2023-02-09 19:00:00
1707,956,156,106.04,3,2023-02-09 20:00:00
3585,957,101,350.43,9,2023-02-09 21:00:00
4503,958,170,74.06,8,2023-02-09 22:00:00
4914,959,105,176.86,3,2023-02-09 23:00:00
4221,960,194,362.86,3,2023-02-10 00:00:00
4793,961,103,158.96,8,2023-02-10 01:00:00
4168,962,121,249.97,8,2023-02-10 02:00:00
4239,963,180,55.31,3,2023-02-10 03:00:00
3514,964,137,57.96,7,2023-02-10 04:00:00
2495,965,196,431.03,2,2023-02-10 05:00:00
4036,966,155,431.75,8,2023-02-10 06:00:00
2952,967,198,153.18,3,2023-02-10 07:00:00
3307,968,139,499.15,7,2023-02-10 08:00:00
2404,969,136,242.94,3,2023-02-10 09:00:00
1924,970,175,364.36,2,2023-02-10 10:00:00
4771,971,167,322.7,1,2023-02-10 11:00:00
4388,972,179,322.54,8,2023-02-10 12:00:00
3426,973,162,37.53,9,2023-02-10 13:00:00
2360,974,126,466.05,2,2023-02-10 14:00:00
3800,975,128,416.16,6,2023-02-10 15:00:00
2824,976,115,48.76,6,2023-02-10 16:00:00
1834,977,100,492.52,6,2023-02-10 17:00:00
2777,978,125,284.04,5,2023-02-10 18:00:00
4811,979,143,278.35,6,2023-02-10 19:00:00
4187,980,107,18.24,6,2023-02-10 20:00:00
2805,981,125,245.25,8,2023-02-10 21:00:00
4644,982,161,470.67,2,2023-02-10 22:00:00
4858,983,182,245.23,2,2023-02-10 23:00:00
3532,984,156,259.02,5,2023-02-11 00:00:00
1929,985,159,8.11,1,2023-02-11 01:00:00
3178,986,128,374.33,8,2023-02-11 02:00:00
1524,987,173,217.27,3,2023-02-11 03:00:00
4489,988,190,455.24,9,2023-02-11 04:00:00
4659,989,104,327.32,2,2023-02-11 05:00:00
1333,990,129,356.34,2,2023-02-11 06:00:00
2975,991,190,81.68,6,2023-02-11 07:00:00
4489,992,104,460.48,4,2023-02-11 08:00:00
4474,993,146,415.62,5,2023-02-11 09:00:00
3538,994,189,232.71,9,2023-02-11 10:00:00
2359,995,178,393.6,2,2023-02-11 11:00:00
1583,996,104,200.29,2,2023-02-11 12:00:00
2359,997,151,408.83,4,2023-02-11 13:00:00
2135,998,113,302.35,7,2023-02-11 14:00:00
3754,999,143,15.76,6,2023-02-11 15:00:00
